,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,artist_ids,top_track_popularities,genres,track_popularities
320,109631,Damage,H.E.R.,Back of My Mind,spotify:track:2azM2WRIpQiB9ALfVmYtlW,3Y7RZ31TRPVadSFVy1o8os,75.0,"['r&b', 'rap']",57.0
321,7630,Damage,H.E.R.,Back of My Mind,spotify:track:2azM2WRIpQiB9ALfVmYtlW,3Y7RZ31TRPVadSFVy1o8os,75.0,"['r&b', 'rap']",57.0
322,1365228,Cruisin' (feat. Yeat),Childish Gambino,Bando Stone and The New World,spotify:track:1CJO1NdPdtnkJBrEx6As65,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",53.0
323,190704,F*cked A Fan,Veeze,F*cked A Fan,spotify:track:5VMivzA6e7YD4HrZZEpclj,0B3kMiB21aPQlKumGDr4c7,70.0,"['detroit hip hop', 'scam rap']",67.0
324,6155,Huntin’ Wabbitz,J. Cole,Might Delete Later,spotify:track:2cH8wHImerFokgmhjyhCTU,6l3HvQ5sa6mXTsMTB19rO5,83.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",69.0
325,174100,Free Me,Odeal,Sunday At Zuri's,spotify:track:6cfyRstNjsLuD5POxzX7mp,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],48.0
326,310160,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,46pWGuE3dSwY3bMMXGBvVS,73.0,"['afrobeats', 'nigerian pop']",67.0
327,3130,Repercussions,Odeal,Repercussions,spotify:track:69kEVA5svAeoREFoNVeumH,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],47.0
328,25580,Long Way,Blxst,I'll Always Come Find You,spotify:track:6bQTdecTIAU8hMlbyUp2Xu,4qXC0i02bSFstECuXP2ZpL,72.0,"['pop rap', 'westcoast flow']",37.0
329,1710,Risk Taker,Blxst,I'll Always Come Find You,spotify:track:0gRgQfUVHFAvWSCfr1OYf3,4qXC0i02bSFstECuXP2ZpL,72.0,"['pop rap', 'westcoast flow']",44.0
330,680,blackjack,Gunna,One of Wun,spotify:track:7wFNZdZ0PaUTjmWv6cU5jx,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",59.0
331,900,One Bad Decision (feat. Ella Mai & Roddy Ricch),Mustard,One Bad Decision (feat. Ella Mai & Roddy Ricch),spotify:track:1hMQH0ZPAgfyRWRhpQYtEW,0YinUQ50QDB7ZxSCLyQ40k,73.0,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",44.0
332,1200,"NOT DA 2 (feat. Lil Yachty, KARRAHBOOO)",Concrete Boys,It's Us Vol. 1,spotify:track:366rIgqRF6XuO9ocfQLHe5,0gUhWNBM04NdCAxYUWlSPJ,55.0,[],49.0
333,2630,All to Myself,Future,WE STILL DON'T TRUST YOU,spotify:track:0lOQaZwX9AkAiSvObh4G70,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",71.0
334,880,on one tonight,Gunna,One of Wun,spotify:track:6EUcP55GlbmsmCzfL2vxtZ,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",83.0
335,1340,How Many,Blxst,I'll Always Come Find You,spotify:track:0Inc7mrSkyeZGe3V4pjVDr,4qXC0i02bSFstECuXP2ZpL,72.0,"['pop rap', 'westcoast flow']",40.0
336,1170,Nights Like This,Future,WE STILL DON'T TRUST YOU,spotify:track:6c0rii1TOf2fvq3hhqqExW,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",59.0
337,1470,Showa,Kizz Daniel,TZA,spotify:track:4WYbYaibpIWj1FLbMUH2Yb,1X6cBGnXpEpN7CmflLKmLV,65.0,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",63.0
338,198545,ONOME,Odeal,ONOME,spotify:track:7gafxJvox7DDFs3R1dByQH,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],58.0
339,151539,Who You Foolin,Gunna,Drip or Drown 2,spotify:track:7KVPsVMOK3NL7subwJ0dZj,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",70.0
340,169840,Cinderella,Future,WE DON'T TRUST YOU,spotify:track:0hKtu53OlIFXVuYkZwcn3o,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",75.0
341,34546,Blue Green Red,Drake,100 GIGS,spotify:track:1HBv0BqHfm6sMsAUg5H3Yo,3TVXtAsR1Inumwj472S9r4,84.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",43.0
342,339060,Cruisin' (feat. Yeat),Childish Gambino,Bando Stone and The New World,spotify:track:1CJO1NdPdtnkJBrEx6As65,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",53.0
343,76030,To The Moon,Blxst,I'll Always Come Find You,spotify:track:6dfCnnBrqYANJSU3tpG5pI,4qXC0i02bSFstECuXP2ZpL,72.0,"['pop rap', 'westcoast flow']",50.0
344,87515,To The Moon,Blxst,I'll Always Come Find You,spotify:track:6dfCnnBrqYANJSU3tpG5pI,4qXC0i02bSFstECuXP2ZpL,72.0,"['pop rap', 'westcoast flow']",50.0
345,174744,F o r C e r t a i n,PARTYNEXTDOOR,PARTYNEXTDOOR 4 (P4),spotify:track:54N8YQb53fKmVCNmbwoSVi,2HPaUgqeutzr3jx5a9WyDV,83.0,"['r&b', 'rap', 'urban contemporary']",66.0
346,9440,F o r C e r t a i n,PARTYNEXTDOOR,PARTYNEXTDOOR 4 (P4),spotify:track:54N8YQb53fKmVCNmbwoSVi,2HPaUgqeutzr3jx5a9WyDV,83.0,"['r&b', 'rap', 'urban contemporary']",66.0
347,1110,today i did good,Gunna,One of Wun,spotify:track:1HcXfOHPGMVr2aZiGLBXiE,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",61.0
348,16490,let it breathe (feat. Roddy Ricch),Gunna,One of Wun,spotify:track:4vpx4cL7IRedZul0j0bL2c,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",66.0
349,192647,SORRY,The Kid LAROI,THE FIRST TIME,spotify:track:5icZ87FcdUCMYAp9VXWdd9,2tIP7SsRs7vjIcLrU85W8J,88.0,['australian hip hop'],56.0
350,99452,BLEED,The Kid LAROI,THE FIRST TIME,spotify:track:2m6HgwjakjAXimujX8m4sk,2tIP7SsRs7vjIcLrU85W8J,88.0,['australian hip hop'],67.0
351,970,"You, The World Vs Me",Odeal,Thoughts I Never Said,spotify:track:7n1nwXK2rEsixUkwtRtETK,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],59.0
352,188093,Spirited Away,6LACK,Since I Have A Lover,spotify:track:13cpmGta0jcpakph0NoGZc,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",45.0
353,51284,Beat It,Future,WE STILL DON'T TRUST YOU,spotify:track:7lsepdNR69a3PS9pWMNICd,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",55.0
354,166807,Beat It,Future,WE STILL DON'T TRUST YOU,spotify:track:7lsepdNR69a3PS9pWMNICd,1RyvyyTE3xzB2ZywiAwp0i,84.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",55.0
355,15055,Emerald / Burgundy (feat. Juvenile & Juicy J),Chris Brown,Indigo,spotify:track:3AV5GK7R0dZa0HTwDg8yDU,7bXgB6jMjp9ATFy66eO08Z,83.0,"['r&b', 'rap']",40.0
356,975,Lavender Sunflower,Tory Lanez,Alone At Prom,spotify:track:1au2UduxcvHfa0fZS3Szci,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",73.0
357,337665,Emerald / Burgundy (feat. Juvenile & Juicy J),Chris Brown,Indigo,spotify:track:3AV5GK7R0dZa0HTwDg8yDU,7bXgB6jMjp9ATFy66eO08Z,83.0,"['r&b', 'rap']",40.0
358,151966,Lavender Sunflower,Tory Lanez,Alone At Prom,spotify:track:1au2UduxcvHfa0fZS3Szci,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",73.0
359,254819,P.A.I.N,Tory Lanez,The New Toronto 3,spotify:track:0COXNxwxkWeA4hInT7Zomk,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",37.0
360,220663,Sandstorm (feat. JID),Mereba,The Jungle Is The Only Way Out,spotify:track:0dPi7rqxe1lru71fMYaIK4,294lNTPZfdqyzt8qnxmFiL,58.0,['alternative r&b'],25.0
361,139750,HERE THEY COME,MAUIMØON,HERE THEY COME,spotify:track:5H5eCRqsbOq8BlXgqjXJbu,6YrLXeCHt4gjrGx6cLCd4b,35.0,"['kenyan r&b', 'ugandan pop']",33.0
362,167253,SAME MISTAKE,DESTIN CONRAD,SUBMISSIVE2,spotify:track:2WFPw4XpswToe0t3MhzhCN,4jwROPSUkTkohLCRiyjiZZ,58.0,['alternative r&b'],52.0
363,3970,Wherever I Go,Brent Faiyaz,Larger Than Life,spotify:track:6P76Ve1pRObGGpuUTbYwsA,3tlXnStJ1fFhdScmQeLpuG,80.0,"['r&b', 'rap']",59.0
364,1021,H.E.R.//Are You Dumb,Tory Lanez,PLAYBOY,spotify:track:6pWgbMjnWk0kaOW6VK7qVQ,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",59.0
365,194583,The Color Violet,Tory Lanez,Alone At Prom,spotify:track:3azJifCSqg9fRij2yKIbWz,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",83.0
366,179036,Gaslight 101,Odeal,Gaslight 101,spotify:track:5vTNC4ONe5kc1rlGbjOEZs,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],57.0
367,7004,Fine By Myself,Odeal,Thoughts I Never Said,spotify:track:6wPAtoGq4fvAHALzbgEjFP,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],52.0
368,140723,Rigormortis,Odeal,Thoughts I Never Said,spotify:track:5QBjPhW9qpSxt7OHrP6y58,2BPwxhCvvcb8xDl8GWIjbh,68.0,['uk contemporary r&b'],37.0
369,170453,DEEP IN THE WATER,Don Toliver,Deep in the Water,spotify:track:2dshtwEGNpyrE0x69wUiHj,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],57.0
370,193993,Lady Of Namek,Tory Lanez,Alone At Prom,spotify:track:6ieWL5CLN9WdC875guWtMe,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",69.0
371,167115,NOBODY KNOWS,DESTIN CONRAD,SATIN,spotify:track:3OJ1TK767oRsv44iHeiCV9,4jwROPSUkTkohLCRiyjiZZ,58.0,['alternative r&b'],35.0
372,125866,Pistachios,Brent Faiyaz,Larger Than Life,spotify:track:18y43ozfWR9sp5vaD9cEqe,3tlXnStJ1fFhdScmQeLpuG,80.0,"['r&b', 'rap']",64.0
373,194489,Put Em On Ice,Lil Durk,Almost Healed,spotify:track:1Q33JSvyx8OTTwafwCNVl8,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",45.0
374,0,When I'm Lonely,Lil Durk,The Voice,spotify:track:16BAc8PUG2ymVkgcSRXLj1,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",45.0
375,3440,SAID+DONE,FRVRFRIDAY,SAID+DONE,spotify:track:2630Nsy5LsKK3lbT0pOmI2,2jwmP4TgzTGqjCfcXMDayW,70.0,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",21.0
376,850,FE!N (feat. Playboi Carti),Travis Scott,UTOPIA,spotify:track:42VsgItocQwOQC3XWZ8JNA,0Y5tJX1MQlPlqiwlOH1tJY,88.0,"['rap', 'slap house']",88.0
377,840,Cars Bring Me Out (feat. Future),Young Thug,BUSINESS IS BUSINESS,spotify:track:2Okh2n1EHlGhviAYv75MOB,50co4Is1HCEo8bhOyUWKpn,81.0,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",49.0
378,680,Cinderella (feat. Toro y Moi),Don Toliver,Love Sick,spotify:track:7kIMrbJ0U0TKnPQpdyPvUn,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],45.0
379,900,Passionate (feat. Roddy Ricch),Blxst,Just For Clarity 2,spotify:track:5k3xP19vac82Kweo4mOvlw,4qXC0i02bSFstECuXP2ZpL,72.0,"['pop rap', 'westcoast flow']",45.0
380,550,Gunsmoke Town,Kodak Black,Pistolz & Pearlz,spotify:track:4286sbHO5syVcp8BrFO2dI,46SHBwWsqBkxI7EeeBEQG7,75.0,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",46.0
381,0,I Gotta,Lil Uzi Vert,Pink Tape,spotify:track:3lcfs9Qjfxzy00VSVkixDv,4O15NlyKLIASxsJ0PrXPfz,81.0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",53.0
382,0,"Pissy (feat. Roddy Ricch, Nardo Wick)",Gucci Mane,"Pissy (feat. Roddy Ricch, Nardo Wick)",spotify:track:3xOEfEmsrLwf9jcG4gErdA,13y7CgLHjMVRMDqxdx0Xdo,74.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",47.0
383,1570,I Gotta,Lil Uzi Vert,Pink Tape,spotify:track:3lcfs9Qjfxzy00VSVkixDv,4O15NlyKLIASxsJ0PrXPfz,81.0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",53.0
384,1260,"Pissy (feat. Roddy Ricch, Nardo Wick)",Gucci Mane,"Pissy (feat. Roddy Ricch, Nardo Wick)",spotify:track:3xOEfEmsrLwf9jcG4gErdA,13y7CgLHjMVRMDqxdx0Xdo,74.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",47.0
385,1510,Sad Songs,Lil Durk,Almost Healed,spotify:track:6ALiIRPSgKaMRu5PDBZvN8,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
386,97160,Another Late Night (feat. Lil Yachty),Drake,For All The Dogs,spotify:track:17IBDpAl3J39swaoPlfGpp,3TVXtAsR1Inumwj472S9r4,84.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",62.0
387,980,i was just thinking,Gunna,a Gift & a Curse,spotify:track:5QG0l8nybp5rLMo7saQHl2,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",48.0
388,1140,Never Imagined (feat. Future),Lil Durk,Almost Healed,spotify:track:4fbXBeVeqzZ0SmJQcWm4St,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",48.0
389,7370,Be My Summer,Snoh Aalegra,Be My Summer,spotify:track:18QC5FsQ9FThInUrC6BScS,1A9o3Ljt67pFZ89YtPPL5X,66.0,"['alternative r&b', 'scandinavian r&b', 'swedish soul']",55.0
390,1110,Headtaps,Lil Durk,7220,spotify:track:3HWQrKGmb05pcNoTIzzBwL,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",50.0
391,209916,You Got Em,Lil Durk,Almost Healed,spotify:track:1kXlRnMZ8nvUuCYkfxn7iw,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
392,167020,Hands On Me,DDG,Maybe It's Me...,spotify:track:0iG4BkcrLaIvuSpYxBhQbw,0WK3H9OErSn5zKOkOV5egm,64.0,"['pop rap', 'trap']",27.0
393,3923,HIGH HOPES,Quintana Mills,HIGH HOPES,spotify:track:6axFjrrxq7o4xcWduz3JW7,0QfS6MisIhAy4LgjlAbWMz,29.0,[],17.0
394,23597,SIRENS,Travis Scott,UTOPIA,spotify:track:7LSpFCvRZZot2AlmkUzy9k,0Y5tJX1MQlPlqiwlOH1tJY,88.0,"['rap', 'slap house']",67.0
395,179834,SUMMER'S UP,FRVRFRIDAY,SUMMER'S UP,spotify:track:5dfI1SCIO02F1oM52jcLJg,2jwmP4TgzTGqjCfcXMDayW,70.0,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",18.0
396,110,Mean It,6LACK,Homicide,spotify:track:7B4XVwdxXFJ3yzz2BtJPmf,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",31.0
397,1490,SUMMER'S UP,FRVRFRIDAY,SUMMER'S UP,spotify:track:5dfI1SCIO02F1oM52jcLJg,2jwmP4TgzTGqjCfcXMDayW,70.0,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",18.0
398,13110,ON MY MIND feat. James Fauntleroy,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES,spotify:track:2KY5Yl10cqMdet5WevlYZy,1A9o3Ljt67pFZ89YtPPL5X,66.0,"['alternative r&b', 'scandinavian r&b', 'swedish soul']",39.0
399,182720,TOPIA TWINS (feat. Rob49 & 21 Savage),Travis Scott,UTOPIA,spotify:track:0lodMO0qK83vfPiiD7FMEt,0Y5tJX1MQlPlqiwlOH1tJY,88.0,"['rap', 'slap house']",75.0
400,49300,Pelle Coat,Lil Durk,Pelle Coat,spotify:track:03yFQxAIxAqv7dS3RfViux,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",49.0
401,1020,Grandson (feat. Kodak Black),Lil Durk,Almost Healed,spotify:track:2iUQCloOfXTzjZAyW23pGf,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",45.0
402,117380,Strike (Holster),Lil Yachty,Strike (Holster),spotify:track:7iTTWHbr4tAlsRJN4m4bay,6icQOAFXDZKsumw3YXyusw,72.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",62.0
403,60720,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",Young Thug,BUSINESS IS BUSINESS,spotify:track:0r75DNlHu4recmKUdZeMfG,50co4Is1HCEo8bhOyUWKpn,81.0,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",52.0
404,161092,Lost My Way,Fridayy,Fridayy,spotify:track:2WuDjAxHAzqbBr2HPAnad5,7sP4SQ0WY6jfps1I19Ot7i,66.0,[],46.0
405,4431,Reset,Vellydagoat,Reset,spotify:track:2yvIbIh0Y3G5OPR1dHmnFE,0Uls47yHdW9M1hgXUv1fu5,21.0,[],1.0
406,2280,go crazy,Gunna,a Gift & a Curse,spotify:track:6YD8EpsddOfEwAhaymGu0Q,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",63.0
407,1840,Abracadabra (feat. Travis Scott),Young Thug,BUSINESS IS BUSINESS,spotify:track:4Zsi5pyvmZBxvRg0KeDFMC,50co4Is1HCEo8bhOyUWKpn,81.0,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",51.0
408,1050,Bus Stop (feat. Brent Faiyaz),Don Toliver,Love Sick,spotify:track:2k3IJR9hf34ZfEnTdlcoSK,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],61.0
409,92500,Wall To Wall,Quavo,Rocket Power,spotify:track:6IgFFnT7ikUWvFSjzxNf0S,0VRj0yCOv2FXJNP47XQnx5,77.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",37.0
410,102413,Shake,Vellydagoat,Line of Fire,spotify:track:4wfMuwT4Si3RMrIZmV9aHT,0Uls47yHdW9M1hgXUv1fu5,21.0,[],0.0
411,124905,Cross The Globe (feat. Juice WRLD),Lil Durk,Almost Healed,spotify:track:52WWw9qNZXZZtWU336TtKG,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
412,396401,UH OH,Skyte,UH OH,spotify:track:3mbD34UDDqSSWssacIgQyr,1Ns95vooI1gESBvt8cEt9U,36.0,['bedroom r&b'],10.0
413,215958,Members Only (feat. PARTYNEXTDOOR),Drake,For All The Dogs,spotify:track:24FUBxaAYSBlWsbSnEzDcn,3TVXtAsR1Inumwj472S9r4,84.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",65.0
414,94076,DGIA Pt. 2,Fridayy,Fridayy,spotify:track:7F553zPcNvKEKQT2cSDlXQ,7sP4SQ0WY6jfps1I19Ot7i,66.0,[],40.0
415,4550,back at it,Gunna,a Gift & a Curse,spotify:track:1h0rVgfuKa6V9DkVSLAc4Q,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",53.0
416,1230,Who Wit Me,Quavo,Rocket Power,spotify:track:6SlEbe7ae9NBK6QjM6tR0l,0VRj0yCOv2FXJNP47XQnx5,77.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",38.0
417,180933,Company Pt. 3,Don Toliver,Love Sick,spotify:track:5KYOcGJM1wQHwrE6rVfg9y,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],47.0
418,83356,Put Em On Ice,Lil Durk,Almost Healed,spotify:track:1Q33JSvyx8OTTwafwCNVl8,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",45.0
419,127530,Show & Tell (feat. Freddie Gibbs),Mick Jenkins,The Patience,spotify:track:4iJVfdFivbtN9n72aUtgOx,1FvjvACFvko2Z91IvDljrx,54.0,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'underground hip hop']",40.0
420,3580,INDECISIVE,Snoh Aalegra,TEMPORARY HIGHS IN THE VIOLET SKIES,spotify:track:3iO9HBIBWvHwm7F6ZqYWNb,1A9o3Ljt67pFZ89YtPPL5X,66.0,"['alternative r&b', 'scandinavian r&b', 'swedish soul']",43.0
421,6600,Hellcat Kenny (feat. Lil Uzi Vert),Young Thug,BUSINESS IS BUSINESS,spotify:track:5nYygW7bTgPOhckh3uDR9L,50co4Is1HCEo8bhOyUWKpn,81.0,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",51.0
422,109890,Search & Rescue,Drake,Search & Rescue,spotify:track:7aRCf5cLOFN1U7kvtChY1G,3TVXtAsR1Inumwj472S9r4,84.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",71.0
423,9360,Gang Gang Gang,Jack Harlow,Jackman.,spotify:track:6fMM4VMig1pSp0Pd1paP0N,2LIk90788K0zvyj2JJVwkJ,81.0,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",46.0
424,1050,War Bout It (feat. 21 Savage),Lil Durk,Almost Healed,spotify:track:4muwDurKeVOB1WBjTVRWlD,3hcs9uc56yIGFCSy9leWe7,74.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
425,149230,Pussete,Kyle Richh,41 OTR Pt. 2,spotify:track:4grBheciyb96JddQC1u70N,0hF6lbAjRsq4svrQUr5sgU,73.0,['new york drill'],39.0
426,2280,Real Oppy (feat. G Herbo),King Von,Grandson,spotify:track:33b88WhmUTvmavA6yAsKQp,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",51.0
427,880,All We Do Is Drill,King Von,Grandson,spotify:track:70NCRiUhOD0MuqhNxczaHT,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",44.0
428,1100,WHAT I GOTTA DO,FRVRFRIDAY,CRUISE CONTROL,spotify:track:6c2fTkQztyM3YCeU7BP49B,2jwmP4TgzTGqjCfcXMDayW,70.0,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",21.0
429,970,Fear Of Heights,Drake,For All The Dogs,spotify:track:53KaP77tkliz36LPxWGlWK,3TVXtAsR1Inumwj472S9r4,84.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",60.0
430,1150,Tit For Tat,6LACK,Since I Have A Lover,spotify:track:5DvBwHBwUoPk33UT2VqcG1,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",43.0
431,990,Virginia Beach,Drake,For All The Dogs,spotify:track:3eP13S8D5m2cweMEg3ZDed,3TVXtAsR1Inumwj472S9r4,84.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",72.0
432,890,Crush Em,Lil Uzi Vert,Pink Tape,spotify:track:11pn4LFXCIXyprWQk8RSlM,4O15NlyKLIASxsJ0PrXPfz,81.0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",51.0
433,1380,Global Access (feat. Nate Ruess),Young Thug,BUSINESS IS BUSINESS,spotify:track:79AzC6p5uKHZC4Rb7xrpR1,50co4Is1HCEo8bhOyUWKpn,81.0,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",41.0
434,1290,preach,6LACK,Since I Have A Lover,spotify:track:3Ii0BOEdzFjnmSkEmoAY9g,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",39.0
435,860,Guapanese,Mick Jenkins,The Patience,spotify:track:40pwSWsizZ5xUSVJMqoYOA,1FvjvACFvko2Z91IvDljrx,54.0,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'underground hip hop']",50.0
436,184888,THANK GOD,Travis Scott,UTOPIA,spotify:track:1PH2MDbcBAU094DlgTIND1,0Y5tJX1MQlPlqiwlOH1tJY,88.0,"['rap', 'slap house']",71.0
437,24141,Baccseat,Blxst,Sixtape 3,spotify:track:7zMjdHqK0n9bIof7X7KbTC,4qXC0i02bSFstECuXP2ZpL,72.0,"['pop rap', 'westcoast flow']",33.0
