,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,artist_ids,top_track_popularities,genres,track_popularities
0,2690,7am On Bridle Path,Drake,Certified Lover Boy,spotify:track:42m3eP1JJhtzffal9B136J,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",57.0
1,870,Intro (Hate on Me),Meek Mill,Expensive Pain,spotify:track:4s7TIubkdsgdtDEDFEAYVL,20sxb77xiYeusSH8cVdatc,74.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",43.0
2,7250,Wandered To LA (with Justin Bieber),Juice WRLD,Wandered To LA (with Justin Bieber),spotify:track:5J6rTmMjF9DVIAF8G3M9n4,4MCBfE4596Uoi2O4DtmEMz,86.0,"['chicago rap', 'melodic rap', 'rap']",0.0
3,7250,Wandered To LA (with Justin Bieber),Juice WRLD,Wandered To LA (with Justin Bieber),spotify:track:5J6rTmMjF9DVIAF8G3M9n4,4MCBfE4596Uoi2O4DtmEMz,86.0,"['chicago rap', 'melodic rap', 'rap']",0.0
4,151640,Peru,Fireboy DML,Peru,spotify:track:0lk5tzmaJWVAv5GBvpm3xu,75VKfyoBlkmrJFDqo1o2VY,69.0,"['afrobeats', 'nigerian pop']",51.0
5,151640,Peru,Fireboy DML,Peru,spotify:track:0lk5tzmaJWVAv5GBvpm3xu,75VKfyoBlkmrJFDqo1o2VY,69.0,"['afrobeats', 'nigerian pop']",51.0
6,82696,Peru,Fireboy DML,Peru,spotify:track:0lk5tzmaJWVAv5GBvpm3xu,75VKfyoBlkmrJFDqo1o2VY,69.0,"['afrobeats', 'nigerian pop']",51.0
7,2350,Enchanted Waterfall,Tory Lanez,Alone At Prom,spotify:track:2sw9r0DEwO1Nqg6eBtsCcc,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",0.0
8,136548,,,,,,,,
9,119172,When I'm Lonely,Lil Durk,The Voice,spotify:track:16BAc8PUG2ymVkgcSRXLj1,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",45.0
10,48656,Wrong or Right,Blxst,No Love Lost,spotify:track:4Z84PdHNzSag4M9pwOkGPB,4qXC0i02bSFstECuXP2ZpL,73.0,"['pop rap', 'westcoast flow']",37.0
11,4880,A Woman,Tory Lanez,DAYSTAR,spotify:track:3iMv0Hm9E3GNmQNXuYYnxY,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",43.0
12,3970,Friends Become Strangers,Tory Lanez,DAYSTAR,spotify:track:1EOc4ZIIpQfJyraqEHAm9j,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",43.0
13,2920,Queen And Slim,Tory Lanez,DAYSTAR,spotify:track:4p84O0MyZpSChLOea6HwM0,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",34.0
14,532122,Friends Become Strangers,Tory Lanez,DAYSTAR,spotify:track:1EOc4ZIIpQfJyraqEHAm9j,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",43.0
15,374542,Queen And Slim,Tory Lanez,DAYSTAR,spotify:track:4p84O0MyZpSChLOea6HwM0,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",34.0
16,3045,Solar Drive @ Night,Tory Lanez,DAYSTAR,spotify:track:01qXv30NBRezWvfFCuXKWr,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",53.0
17,96547,Queen And Slim,Tory Lanez,DAYSTAR,spotify:track:4p84O0MyZpSChLOea6HwM0,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",34.0
18,151952,Solar Drive @ Night,Tory Lanez,DAYSTAR,spotify:track:01qXv30NBRezWvfFCuXKWr,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",53.0
19,76068,The Most High,Tory Lanez,DAYSTAR,spotify:track:7BvrETGltiKW75pwf7S1XL,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",41.0
20,1088,Project Dreams,Marshmello,Project Dreams,spotify:track:6GSkLS2y4ZnnZsuRAj975K,64KEffDW9EtZ1y2vBYgq8T,82.0,"['brostep', 'edm', 'pop', 'progressive electro house']",58.0
21,145484,llf,Roddy Ricch,LIVE LIFE FAST,spotify:track:4agzG420eYTcmMeHxSVbXN,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
22,200958,thailand,Roddy Ricch,LIVE LIFE FAST,spotify:track:0qHPxjC83zQYcxe39xSShx,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
23,212520,all good (feat. Future),Roddy Ricch,LIVE LIFE FAST,spotify:track:4tEArA9SQlyNrBHpjNZAWM,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
24,185367,rollercoastin,Roddy Ricch,LIVE LIFE FAST,spotify:track:70QQOOZksoit78QsiDrEiN,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",39.0
25,170413,hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,LIVE LIFE FAST,spotify:track:7FCDmAel69bzxRkOxbh2dB,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",55.0
26,162916,paid my dues (feat. Takeoff),Roddy Ricch,LIVE LIFE FAST,spotify:track:61TWTSHcrFVgaRr6U4MKBs,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
27,238854,crash the party,Roddy Ricch,LIVE LIFE FAST,spotify:track:0WtWtk7D05LELKQk0q8FMC,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
28,120314,no way (feat. Jamie Foxx),Roddy Ricch,LIVE LIFE FAST,spotify:track:1nmk4zIiNEbZYJ4eJpajnV,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",34.0
29,23509,,,,,,,,
30,7130,,,,,,,,
31,208623,no way (feat. Jamie Foxx),Roddy Ricch,LIVE LIFE FAST,spotify:track:1nmk4zIiNEbZYJ4eJpajnV,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",34.0
32,54970,slow it down (feat. Ty Dolla $ign & Alex Isley),Roddy Ricch,LIVE LIFE FAST,spotify:track:4OB4lUX8h7QLBo1rfiWNht,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",32.0
33,6715,man made,Roddy Ricch,LIVE LIFE FAST,spotify:track:5ciPtn2yJDgSSXio7dQq13,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",33.0
34,54970,slow it down (feat. Ty Dolla $ign & Alex Isley),Roddy Ricch,LIVE LIFE FAST,spotify:track:4OB4lUX8h7QLBo1rfiWNht,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",32.0
35,209051,man made,Roddy Ricch,LIVE LIFE FAST,spotify:track:5ciPtn2yJDgSSXio7dQq13,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",33.0
36,159741,murda one (feat. Fivio Foreign),Roddy Ricch,LIVE LIFE FAST,spotify:track:1rdVnpJ6puWLlxkG6Kmcls,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",36.0
37,207157,everything you need,Roddy Ricch,LIVE LIFE FAST,spotify:track:5ZD0MkX1FadkqYwhCCmAiv,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
38,239921,moved to miami (feat. Lil Baby),Roddy Ricch,LIVE LIFE FAST,spotify:track:3rjwafyisDpLdoJ4RecHp6,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",46.0
39,213453,don’t i (feat. Gunna),Roddy Ricch,LIVE LIFE FAST,spotify:track:4t2HbYiaqvoPsbSrOB0LqS,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",45.0
40,50283,bibi's interlude,Roddy Ricch,LIVE LIFE FAST,spotify:track:6d2Z6mJZE9KJaa8iZRJIG1,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",27.0
41,96021,more than a trend,Roddy Ricch,LIVE LIFE FAST,spotify:track:0yk8VLT5BXbqHK8DZD3xUg,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
42,4798,late at night,Roddy Ricch,LIVE LIFE FAST,spotify:track:6kksmL4t09IgxhajuVDDxR,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",60.0
43,204626,25 million,Roddy Ricch,LIVE LIFE FAST,spotify:track:2lUDBd7JrgAMltcp6dcd7D,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",52.0
44,5252,llf,Roddy Ricch,LIVE LIFE FAST,spotify:track:4agzG420eYTcmMeHxSVbXN,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
45,4330,thailand,Roddy Ricch,LIVE LIFE FAST,spotify:track:0qHPxjC83zQYcxe39xSShx,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
46,164288,25 million,Roddy Ricch,LIVE LIFE FAST,spotify:track:2lUDBd7JrgAMltcp6dcd7D,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",52.0
47,122901,hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,LIVE LIFE FAST,spotify:track:7FCDmAel69bzxRkOxbh2dB,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",55.0
48,177045,rollercoastin,Roddy Ricch,LIVE LIFE FAST,spotify:track:70QQOOZksoit78QsiDrEiN,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",39.0
49,1642,hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,LIVE LIFE FAST,spotify:track:7FCDmAel69bzxRkOxbh2dB,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",55.0
50,162916,paid my dues (feat. Takeoff),Roddy Ricch,LIVE LIFE FAST,spotify:track:61TWTSHcrFVgaRr6U4MKBs,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
51,186261,crash the party,Roddy Ricch,LIVE LIFE FAST,spotify:track:0WtWtk7D05LELKQk0q8FMC,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
52,122480,no way (feat. Jamie Foxx),Roddy Ricch,LIVE LIFE FAST,spotify:track:1nmk4zIiNEbZYJ4eJpajnV,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",34.0
53,200958,thailand,Roddy Ricch,LIVE LIFE FAST,spotify:track:0qHPxjC83zQYcxe39xSShx,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
54,57461,all good (feat. Future),Roddy Ricch,LIVE LIFE FAST,spotify:track:4tEArA9SQlyNrBHpjNZAWM,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
55,960,paid my dues (feat. Takeoff),Roddy Ricch,LIVE LIFE FAST,spotify:track:61TWTSHcrFVgaRr6U4MKBs,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
56,9160,crash the party,Roddy Ricch,LIVE LIFE FAST,spotify:track:0WtWtk7D05LELKQk0q8FMC,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
57,54970,slow it down (feat. Ty Dolla $ign & Alex Isley),Roddy Ricch,LIVE LIFE FAST,spotify:track:4OB4lUX8h7QLBo1rfiWNht,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",32.0
58,159741,murda one (feat. Fivio Foreign),Roddy Ricch,LIVE LIFE FAST,spotify:track:1rdVnpJ6puWLlxkG6Kmcls,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",36.0
59,37766,no way (feat. Jamie Foxx),Roddy Ricch,LIVE LIFE FAST,spotify:track:1nmk4zIiNEbZYJ4eJpajnV,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",34.0
60,21090,don’t i (feat. Gunna),Roddy Ricch,LIVE LIFE FAST,spotify:track:4t2HbYiaqvoPsbSrOB0LqS,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",45.0
61,147300,thailand,Roddy Ricch,LIVE LIFE FAST,spotify:track:0qHPxjC83zQYcxe39xSShx,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
62,7590,man made,Roddy Ricch,LIVE LIFE FAST,spotify:track:5ciPtn2yJDgSSXio7dQq13,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",33.0
63,872,no way (feat. Jamie Foxx),Roddy Ricch,LIVE LIFE FAST,spotify:track:1nmk4zIiNEbZYJ4eJpajnV,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",34.0
64,201750,25 million,Roddy Ricch,LIVE LIFE FAST,spotify:track:2lUDBd7JrgAMltcp6dcd7D,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",52.0
65,204626,25 million,Roddy Ricch,LIVE LIFE FAST,spotify:track:2lUDBd7JrgAMltcp6dcd7D,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",52.0
66,184632,no way (feat. Jamie Foxx),Roddy Ricch,LIVE LIFE FAST,spotify:track:1nmk4zIiNEbZYJ4eJpajnV,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",34.0
67,13620,slow it down (feat. Ty Dolla $ign & Alex Isley),Roddy Ricch,LIVE LIFE FAST,spotify:track:4OB4lUX8h7QLBo1rfiWNht,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",32.0
68,209051,man made,Roddy Ricch,LIVE LIFE FAST,spotify:track:5ciPtn2yJDgSSXio7dQq13,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",33.0
69,123737,paid my dues (feat. Takeoff),Roddy Ricch,LIVE LIFE FAST,spotify:track:61TWTSHcrFVgaRr6U4MKBs,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
70,213453,don’t i (feat. Gunna),Roddy Ricch,LIVE LIFE FAST,spotify:track:4t2HbYiaqvoPsbSrOB0LqS,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",45.0
71,96021,more than a trend,Roddy Ricch,LIVE LIFE FAST,spotify:track:0yk8VLT5BXbqHK8DZD3xUg,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
72,27723,crash the party,Roddy Ricch,LIVE LIFE FAST,spotify:track:0WtWtk7D05LELKQk0q8FMC,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
73,300857,rollercoastin,Roddy Ricch,LIVE LIFE FAST,spotify:track:70QQOOZksoit78QsiDrEiN,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",39.0
74,154929,moved to miami (feat. Lil Baby),Roddy Ricch,LIVE LIFE FAST,spotify:track:3rjwafyisDpLdoJ4RecHp6,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",46.0
75,213453,don’t i (feat. Gunna),Roddy Ricch,LIVE LIFE FAST,spotify:track:4t2HbYiaqvoPsbSrOB0LqS,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",45.0
76,6438,more than a trend,Roddy Ricch,LIVE LIFE FAST,spotify:track:0yk8VLT5BXbqHK8DZD3xUg,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
77,2010,paid my dues (feat. Takeoff),Roddy Ricch,LIVE LIFE FAST,spotify:track:61TWTSHcrFVgaRr6U4MKBs,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
78,1270,late at night,Roddy Ricch,LIVE LIFE FAST,spotify:track:6kksmL4t09IgxhajuVDDxR,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",60.0
79,254471,thailand,Roddy Ricch,LIVE LIFE FAST,spotify:track:0qHPxjC83zQYcxe39xSShx,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
80,54970,slow it down (feat. Ty Dolla $ign & Alex Isley),Roddy Ricch,LIVE LIFE FAST,spotify:track:4OB4lUX8h7QLBo1rfiWNht,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",32.0
81,14285,bibi's interlude,Roddy Ricch,LIVE LIFE FAST,spotify:track:6d2Z6mJZE9KJaa8iZRJIG1,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",27.0
82,191359,no way (feat. Jamie Foxx),Roddy Ricch,LIVE LIFE FAST,spotify:track:1nmk4zIiNEbZYJ4eJpajnV,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",34.0
83,26999,crash the party,Roddy Ricch,LIVE LIFE FAST,spotify:track:0WtWtk7D05LELKQk0q8FMC,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
84,54970,slow it down (feat. Ty Dolla $ign & Alex Isley),Roddy Ricch,LIVE LIFE FAST,spotify:track:4OB4lUX8h7QLBo1rfiWNht,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",32.0
85,134028,murda one (feat. Fivio Foreign),Roddy Ricch,LIVE LIFE FAST,spotify:track:1rdVnpJ6puWLlxkG6Kmcls,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",36.0
86,10930,more than a trend,Roddy Ricch,LIVE LIFE FAST,spotify:track:0yk8VLT5BXbqHK8DZD3xUg,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
87,54250,everything you need,Roddy Ricch,LIVE LIFE FAST,spotify:track:5ZD0MkX1FadkqYwhCCmAiv,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
88,163465,,,,,,,,
89,7043,Outside (100 MPH),Meek Mill,Expensive Pain,spotify:track:67lvhLT01Fq3GEIrt5RpPn,20sxb77xiYeusSH8cVdatc,74.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",37.0
90,383108,thailand,Roddy Ricch,LIVE LIFE FAST,spotify:track:0qHPxjC83zQYcxe39xSShx,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
91,170413,hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,LIVE LIFE FAST,spotify:track:7FCDmAel69bzxRkOxbh2dB,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",55.0
92,136548,,,,,,,,
93,23786,Intro (Hate on Me),Meek Mill,Expensive Pain,spotify:track:4s7TIubkdsgdtDEDFEAYVL,20sxb77xiYeusSH8cVdatc,74.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",43.0
94,144140,Go To War,Blxst,Go To War,spotify:track:0pwDJi7knIPEwpwlyn7GMK,4qXC0i02bSFstECuXP2ZpL,73.0,"['pop rap', 'westcoast flow']",30.0
95,343708,thailand,Roddy Ricch,LIVE LIFE FAST,spotify:track:0qHPxjC83zQYcxe39xSShx,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
96,145092,Beginning to the Ending,Blxst,Sixtape 2,spotify:track:35jakpzJ7Kf1BRTsBBSICW,4qXC0i02bSFstECuXP2ZpL,73.0,"['pop rap', 'westcoast flow']",31.0
97,339249,Off The Grid,Kanye West,Donda,spotify:track:6LNoArVBBVZzUTUiAX2aKO,5K4W6rqBFWDnAN6FQUkS6x,84.0,"['chicago rap', 'hip hop', 'rap']",66.0
98,42195,Intro (Hate on Me),Meek Mill,Expensive Pain,spotify:track:4s7TIubkdsgdtDEDFEAYVL,20sxb77xiYeusSH8cVdatc,74.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",43.0
99,200958,thailand,Roddy Ricch,LIVE LIFE FAST,spotify:track:0qHPxjC83zQYcxe39xSShx,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",47.0
100,143447,Heating Up (with YungLiv),Polo G,Hall of Fame 2.0,spotify:track:3hnKhjXwyRyRV8JviQXgB5,6AgTAQt8XS6jRWi4sX7w49,78.0,"['chicago rap', 'rap']",48.0
101,101431,Intro (Hate on Me),Meek Mill,Expensive Pain,spotify:track:4s7TIubkdsgdtDEDFEAYVL,20sxb77xiYeusSH8cVdatc,74.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",43.0
102,333564,rollercoastin,Roddy Ricch,LIVE LIFE FAST,spotify:track:70QQOOZksoit78QsiDrEiN,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",39.0
103,9451,Wandered To LA (with Justin Bieber),Juice WRLD,Wandered To LA (with Justin Bieber),spotify:track:5J6rTmMjF9DVIAF8G3M9n4,4MCBfE4596Uoi2O4DtmEMz,86.0,"['chicago rap', 'melodic rap', 'rap']",0.0
104,860,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",spotify:track:4yNoUQkYf1QF8iYlEzNynH,0Njy6yR9LykNKYg9yE23QN,65.0,"['florida drill', 'florida rap', 'southern hip hop']",60.0
105,170413,hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,LIVE LIFE FAST,spotify:track:7FCDmAel69bzxRkOxbh2dB,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",55.0
106,12995,too easy (Remix) [feat. Future & Roddy Ricch],Gunna,too easy (Remix) [feat. Future & Roddy Ricch],spotify:track:6DmhZu3SFOPOf4PkngL6TE,2hlmm7s2ICUX0LVIhVFlZQ,83.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",39.0
107,2600,Beginning to the Ending,Blxst,Sixtape 2,spotify:track:35jakpzJ7Kf1BRTsBBSICW,4qXC0i02bSFstECuXP2ZpL,73.0,"['pop rap', 'westcoast flow']",31.0
108,1080,Free RIC (feat. Lil Durk),42 Dugg,Free Dem Boyz,spotify:track:4wfIBPCUt21RtVX1K0oj45,45gHcnDnMC15sgx3VL7ROG,70.0,"['detroit trap', 'southern hip hop', 'trap']",43.0
109,162916,paid my dues (feat. Takeoff),Roddy Ricch,LIVE LIFE FAST,spotify:track:61TWTSHcrFVgaRr6U4MKBs,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
110,26922,‘87 Stingray,Tory Lanez,’87 Stingray,spotify:track:1WGKxNifQjePD8l5pQYDN6,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",36.0
111,136548,,,,,,,,
112,156734,Don’t Play (with Lil Baby),Polo G,Hall of Fame 2.0,spotify:track:2QIBJFl8DJR1mDh9GwfZef,6AgTAQt8XS6jRWi4sX7w49,78.0,"['chicago rap', 'rap']",51.0
113,146924,7am On Bridle Path,Drake,Certified Lover Boy,spotify:track:42m3eP1JJhtzffal9B136J,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",57.0
114,120987,Switches & Dracs (with Lil Durk feat. EST Gee),Moneybagg Yo,A Gangsta’s Pain: Reloaded,spotify:track:4c7LkE1lSNj3RR4cZo0jEi,3tJoFztHeIJkJWMrx0td2f,72.0,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",51.0
115,2700,Posse,King Gotit,4REIGN 4EVER,spotify:track:3lhX31I2z2oNjv3PMnFNpb,6wYTXLSRP9rMmmG05W07Gp,40.0,['atl trap'],0.0
116,910,You (feat. Travis Scott),Don Toliver,Life of a DON,spotify:track:4qS2KPWvsQzLvRa9oCHw41,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],71.0
117,381810,Peru,Fireboy DML,Peru,spotify:track:0lk5tzmaJWVAv5GBvpm3xu,75VKfyoBlkmrJFDqo1o2VY,69.0,"['afrobeats', 'nigerian pop']",51.0
118,96678,Start Up Again (with Moneybagg Yo),Polo G,Hall of Fame 2.0,spotify:track:4O3bINhkGghgoKsOCr2HNz,6AgTAQt8XS6jRWi4sX7w49,78.0,"['chicago rap', 'rap']",47.0
119,300,25 million,Roddy Ricch,LIVE LIFE FAST,spotify:track:2lUDBd7JrgAMltcp6dcd7D,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",52.0
120,204626,25 million,Roddy Ricch,LIVE LIFE FAST,spotify:track:2lUDBd7JrgAMltcp6dcd7D,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",52.0
121,145942,all good (feat. Future),Roddy Ricch,LIVE LIFE FAST,spotify:track:4tEArA9SQlyNrBHpjNZAWM,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",42.0
122,133334,no way (feat. Jamie Foxx),Roddy Ricch,LIVE LIFE FAST,spotify:track:1nmk4zIiNEbZYJ4eJpajnV,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",34.0
123,125418,moved to miami (feat. Lil Baby),Roddy Ricch,LIVE LIFE FAST,spotify:track:3rjwafyisDpLdoJ4RecHp6,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",46.0
124,5845,more than a trend,Roddy Ricch,LIVE LIFE FAST,spotify:track:0yk8VLT5BXbqHK8DZD3xUg,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",35.0
125,59669,murda one (feat. Fivio Foreign),Roddy Ricch,LIVE LIFE FAST,spotify:track:1rdVnpJ6puWLlxkG6Kmcls,757aE44tKEUQEqRuT6GnEB,80.0,"['melodic rap', 'rap', 'trap']",36.0
