,track_id,average_seconds_played,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_name_x,artist_name_x,artist_id_x,genres_x,track_popularity_x,track_name_y,artist_name_y,artist_id_y,genres_y,track_popularity_y,avg_completion_rate,total_plays
43,spotify:track:05CTjmZKjZoCKQvM1Ldq9M,175.20575,0.526,0.283,3.0,-13.127,0.0,0.566,0.447,5.12e-06,0.111,0.354,165.991,1.0,Parade on Cleveland (feat. Drake),Young Thug,50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",55.0,Parade on Cleveland (feat. Drake),Young Thug,50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",55.0,0.7675474334879768,4
1403,spotify:track:394IT4yrYjwT65ePqKLFbq,175.2,0.798,0.516,6.0,-9.995,1.0,0.213,0.434,4.3e-05,0.124,0.639,100.018,4.0,All Over,Magixx,0rskhjcLm5BxjwZDRs4142,"['afrobeats', 'nigerian pop']",54.0,All Over,Magixx,0rskhjcLm5BxjwZDRs4142,"['afrobeats', 'nigerian pop']",54.0,1.0,1
2619,spotify:track:5rLBMFJNIB6jKkCg3i1Sek,175.19233333333332,0.673,0.821,5.0,-5.433,0.0,0.1,0.231,0.0,0.191,0.758,89.986,4.0,They Don't Really Love You,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",37.0,They Don't Really Love You,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",37.0,0.6289890975239053,3
1794,spotify:track:40WxFAbt8UEK7jKLmIxRNY,175.189,0.92,0.53,4.0,-7.399,0.0,0.341,0.187,0.0,0.103,0.363,123.968,4.0,Offended (feat. Young Thug & 21 Savage),Meek Mill,20sxb77xiYeusSH8cVdatc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",48.0,Offended (feat. Young Thug & 21 Savage),Meek Mill,20sxb77xiYeusSH8cVdatc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",48.0,0.6857168578731265,3
1163,spotify:track:2ahXLrf6FeWvYHLvcfWZFZ,175.173,0.74,0.0694,10.0,-19.463,1.0,0.0591,0.928,0.889,0.0767,0.34,99.997,4.0,Massa,l'Outlander,5tvVRGHiqZjsZDIYvLDdl5,"['lo-fi jazzhop', 'lo-fi study']",0.0,Massa,l'Outlander,5tvVRGHiqZjsZDIYvLDdl5,"['lo-fi jazzhop', 'lo-fi study']",0.0,1.0,1
211,spotify:track:0UXC93QrbB1by2v4Fa6ILS,175.17166666666665,0.868,0.647,1.0,-8.064,1.0,0.342,0.0454,0.0,0.194,0.342,144.964,4.0,PHAT,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",65.0,PHAT,DaBaby,4r63FhuTkUYltbVAg5TQnk,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",65.0,1.356794493456332,6
462,spotify:track:12jJRu9yInIX7oTxoXtM0S,175.13,0.819,0.588,6.0,-7.52,0.0,0.0455,0.558,8.47e-05,0.113,0.705,111.006,4.0,Lomo Lomo,KiDi,14PimM6ohO2gYftuwTam9V,"['afrobeats', 'ghanaian pop']",60.0,Lomo Lomo,KiDi,14PimM6ohO2gYftuwTam9V,"['afrobeats', 'ghanaian pop']",60.0,0.999994289988637,1
1017,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,175.09609999999998,0.573,0.668,7.0,-4.356,0.0,0.0467,0.189,4.01e-05,0.109,0.145,87.973,4.0,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,['rap'],82.0,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,['rap'],82.0,0.8758308323329331,10
2948,spotify:track:6b3i6FDLfhuB3OB8zeANrH,175.016,0.878,0.57,1.0,-8.6,1.0,0.146,0.0931,0.000227,0.106,0.298,79.997,4.0,Outer Space Bih,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",44.0,Outer Space Bih,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",44.0,0.9999942862693338,1
1970,spotify:track:4NN5XStaItQvJH1epfd8rU,174.9980625,0.84,0.492,3.0,-7.461,0.0,0.0389,0.104,0.0,0.0634,0.576,124.953,4.0,Holy Class,Ayzha Nyree,41a1QBVKSlXMy5qFPrcHVs,[],24.0,Holy Class,Ayzha Nyree,41a1QBVKSlXMy5qFPrcHVs,[],24.0,0.8518207870911215,32
2783,spotify:track:6Ec5LeRzkisa5KJtwLfOoW,174.82,0.6,0.537,9.0,-7.777,0.0,0.0362,0.0468,0.0038,0.206,0.126,90.061,4.0,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,['rap'],74.0,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,['rap'],74.0,0.6828186089748347,1
1113,spotify:track:2Tl9IbMw4llG7yFzJPyEuN,174.747,0.741,0.694,2.0,-6.674,1.0,0.367,0.0222,0.0,0.11,0.29,139.771,4.0,Grandiose,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",34.0,Grandiose,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",34.0,1.0,5
172,spotify:track:0OoNzMdPSgbkM5MkcuEZfm,174.706,0.739,0.496,10.0,-8.358,1.0,0.265,0.53,2.82e-05,0.0985,0.191,93.947,4.0,Lock On Me (with Travis Scott & Future),Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,['rap'],61.0,Lock On Me (with Travis Scott & Future),Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,['rap'],61.0,0.9999942761308934,1
271,spotify:track:0bkV1iQHSxBaksUqgEkcbc,174.67907692307693,0.472,0.551,5.0,-7.219,0.0,0.25,0.103,0.0,0.345,0.347,83.25,4.0,SKITZO (feat. Young Thug),Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,"['rap', 'slap house']",69.0,SKITZO (feat. Young Thug),Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,"['rap', 'slap house']",69.0,0.4764932143359991,26
1864,spotify:track:4ABrvl8JULAHqBOQXfTL1D,174.65449999999998,0.745,0.56,8.0,-8.809,1.0,0.352,0.214,0.0,0.119,0.468,135.023,4.0,If You Know You Know,Calboy,0HkcYmcjrBR3SCw9Ld5VZk,"['chicago rap', 'melodic rap']",0.0,If You Know You Know,Calboy,0HkcYmcjrBR3SCw9Ld5VZk,"['chicago rap', 'melodic rap']",0.0,0.9359432607390893,2
2751,spotify:track:6AIaurJejmcfTBUCANxSsP,174.607,0.715,0.685,1.0,-6.962,1.0,0.0504,0.162,0.0,0.278,0.883,130.025,4.0,Don't Start,Blue Nova,3zalXTXBQK0Ysl1qmW5kGX,[],0.0,Don't Start,Blue Nova,3zalXTXBQK0Ysl1qmW5kGX,[],0.0,1.4324260024939293,5
3333,spotify:track:7fDmmdujXvNWt2hJTnrKgH,174.536,0.6,0.477,5.0,-10.62,0.0,0.058,0.34,2.07e-06,0.0981,0.543,111.631,5.0,WHAT I GOTTA DO - Slowed Down+Reverb,FRVRFRIDAY,2jwmP4TgzTGqjCfcXMDayW,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",7.0,WHAT I GOTTA DO - Slowed Down+Reverb,FRVRFRIDAY,2jwmP4TgzTGqjCfcXMDayW,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",7.0,1.0,1
2214,spotify:track:4tzz8Kjn6jufnAPnUc9thy,174.458,0.883,0.698,1.0,-6.255,1.0,0.0843,0.0517,0.000117,0.11,0.535,140.01,4.0,Hit Em Up,YG,0A0FS04o6zMoto8OKPsDwY,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",21.0,Hit Em Up,YG,0A0FS04o6zMoto8OKPsDwY,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",21.0,1.0600774133960418,5
54,spotify:track:06S7iIXT8ZVAcVK6l1iXvx,174.42100000000002,0.555,0.532,0.0,-8.191,1.0,0.448,0.101,4.17e-06,0.0772,0.296,97.26,3.0,Idk Why,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",42.0,Idk Why,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",42.0,0.8734719836544192,3
2617,spotify:track:5rIks752KujWMPLpD7pGbp,174.391,0.582,0.113,9.0,-19.845,1.0,0.0431,0.974,0.805,0.104,0.0983,144.053,4.0,Puddles,S N U G,0liH4Jfiz66Rqjz4DH3JZk,"['japanese chillhop', 'lo-fi study']",0.0,Puddles,S N U G,0liH4Jfiz66Rqjz4DH3JZk,"['japanese chillhop', 'lo-fi study']",0.0,1.0,1
826,spotify:track:1saV6V91Azb0559mxmX4nF,174.25,0.67,0.626,1.0,-4.357,1.0,0.156,0.0244,0.0,0.0859,0.168,159.897,4.0,Mama (with Skilla Baby & Tay B),Rob49,1jBoSSrbz9n4ehQWA4cZgB,['new orleans rap'],48.0,Mama (with Skilla Baby & Tay B),Rob49,1jBoSSrbz9n4ehQWA4cZgB,['new orleans rap'],48.0,1.0,1
275,spotify:track:0c6Pmdnw71qZ4UHkr4qRNQ,174.2158125,0.678,0.623,1.0,-5.034,1.0,0.0828,0.16,0.0,0.151,0.103,160.021,4.0,Bora Bora,Lil Durk,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",54.0,Bora Bora,Lil Durk,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",54.0,1.074040494802905,16
1704,spotify:track:3nzEMKTp0yRgKbskDDU1qj,174.204,0.626,0.781,3.0,-6.325,0.0,0.347,0.291,0.0,0.119,0.62,78.312,4.0,Pick Your Poison,Blxst,4qXC0i02bSFstECuXP2ZpL,"['pop rap', 'westcoast flow']",35.0,Pick Your Poison,Blxst,4qXC0i02bSFstECuXP2ZpL,"['pop rap', 'westcoast flow']",35.0,1.0,2
2390,spotify:track:5ItzU5pBrFmRUudfr5RkJP,174.112,0.731,0.927,11.0,-5.663,0.0,0.0408,0.015,0.0,0.103,0.676,143.987,4.0,Swag Surfin',F.L.Y. (Fast Life Yungstaz),0zOuQuYGGcrtDYYy3YFDMr,"['atl hip hop', 'futuristic swag']",62.0,Swag Surfin',F.L.Y. (Fast Life Yungstaz),0zOuQuYGGcrtDYYy3YFDMr,"['atl hip hop', 'futuristic swag']",62.0,0.6966709346991037,2
797,spotify:track:1pGlbknNqHchwYzHh3ffJj,174.07825,0.837,0.447,2.0,-8.614,1.0,0.194,0.0981,0.0,0.0807,0.233,127.95,4.0,GET MONEY (feat. DDG & Tyla Yaweh),Melvoni,01Kz5ab1oYMaey58CaGTxA,['nyc rap'],28.0,GET MONEY (feat. DDG & Tyla Yaweh),Melvoni,01Kz5ab1oYMaey58CaGTxA,['nyc rap'],28.0,0.8596456790123457,4
1812,spotify:track:4367dXCt02KMgELPisJ2D4,174.05775,0.727,0.637,8.0,-5.185,1.0,0.0779,0.0684,0.000294,0.131,0.215,131.997,3.0,HVN ON EARTH (with Kodak Black),Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,"['melodic rap', 'pluggnb', 'rap']",60.0,HVN ON EARTH (with Kodak Black),Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,"['melodic rap', 'pluggnb', 'rap']",60.0,0.9215743633186848,4
1551,spotify:track:3QqJ44HiM84iyZS0G2IKIP,174.05675,0.568,0.646,2.0,-4.369,0.0,0.219,0.231,0.0,0.12,0.24,143.869,1.0,Paranoia (feat. Gunna & Young Thug),Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,"['brooklyn drill', 'hip hop', 'rap']",59.0,Paranoia (feat. Gunna & Young Thug),Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,"['brooklyn drill', 'hip hop', 'rap']",59.0,0.8184820227783578,4
3150,spotify:track:735RSTb2xbtWbDtKD9XDYi,174.037,0.63,0.671,6.0,-6.659,0.0,0.257,0.363,0.0,0.113,0.334,89.921,4.0,Somebody,Internet Money,6MPCFvOQv5cIGfw3jODMF0,"['pop rap', 'trap']",0.0,Somebody,Internet Money,6MPCFvOQv5cIGfw3jODMF0,"['pop rap', 'trap']",0.0,0.9983021000040153,2
940,spotify:track:27GmP9AWRs744SzKcpJsTZ,174.033,0.852,0.553,1.0,-7.286,1.0,0.187,0.0559,0.0,0.332,0.656,142.079,4.0,Jumpman,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",67.0,Jumpman,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",67.0,0.8453169094468109,1
1316,spotify:track:2vaMWMPMgsWX4fwJiKmdWm,174.012,0.717,0.753,7.0,-4.609,0.0,0.311,0.293,0.0,0.158,0.631,169.857,4.0,Undefeated (feat. 21 Savage),A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,"['melodic rap', 'rap', 'trap']",43.0,Undefeated (feat. 21 Savage),A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,"['melodic rap', 'rap', 'trap']",43.0,1.0,1
1709,spotify:track:3onD71qCNX4f67nmjw3THA,174.0,0.575,0.633,4.0,-7.636,0.0,0.22,0.017,0.0,0.342,0.178,90.255,4.0,Pitch Black,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['r&b', 'rap']",36.0,Pitch Black,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['r&b', 'rap']",36.0,1.0,1
2498,spotify:track:5ZKG94fnjiuMH5yrC5S9lS,173.973,0.788,0.605,1.0,-5.586,1.0,0.0578,0.00899,0.00275,0.318,0.427,103.94,4.0,One Dance,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",58.0,One Dance,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",58.0,1.0,1
2298,spotify:track:54VYxYYV1kGkVKYOZVzuDD,173.91750000000002,0.752,0.619,1.0,-8.156,1.0,0.0864,0.085,0.0,0.107,0.386,80.517,4.0,Pull Up Wit Ah Stick (feat. Loso Loaded),SahBabii,7GuUYiGZOzQwq4L6gAfy1T,"['melodic rap', 'plugg']",41.0,Pull Up Wit Ah Stick (feat. Loso Loaded),SahBabii,7GuUYiGZOzQwq4L6gAfy1T,"['melodic rap', 'plugg']",41.0,0.7597736198543513,4
3128,spotify:track:70WI0Hatsx1kZclS58zeZY,173.91625,0.785,0.533,0.0,-10.163,1.0,0.475,0.162,0.0,0.0927,0.652,139.946,4.0,Wraith,Ron Suno,3A63dHvKuavknOcvWVgZA9,"['bronx drill', 'new york drill']",0.0,Wraith,Ron Suno,3A63dHvKuavknOcvWVgZA9,"['bronx drill', 'new york drill']",0.0,0.9746264934657372,4
1891,spotify:track:4CljUDO1I5hpKjwSNK6RWY,173.84,0.739,0.749,6.0,-3.318,1.0,0.0746,0.12,0.0,0.149,0.505,117.03,4.0,Water - Remix,Tyla,3SozjO3Lat463tQICI9LcE,[],57.0,Water - Remix,Tyla,3SozjO3Lat463tQICI9LcE,[],57.0,0.8680888462767657,1
551,spotify:track:1GOuHB20lqVyxv3GdxovPY,173.72466666666665,0.784,0.608,7.0,-5.885,1.0,0.245,0.167,0.0,0.0871,0.382,90.713,4.0,Issues,Meek Mill,20sxb77xiYeusSH8cVdatc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",37.0,Issues,Meek Mill,20sxb77xiYeusSH8cVdatc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",37.0,0.8206753745738558,3
3004,spotify:track:6h8y0m2kxxmmpqWRnRIQ6h,173.60319047619046,0.737,0.967,7.0,-0.245,1.0,0.128,0.0919,0.0,0.107,0.614,136.978,4.0,Môkôdô,Serge Beynaud,5ec33wcEQ79fGKDP3SK6D1,"['azontobeats', 'coupe-decale', 'maimouna', 'zouglou']",39.0,Môkôdô,Serge Beynaud,5ec33wcEQ79fGKDP3SK6D1,"['azontobeats', 'coupe-decale', 'maimouna', 'zouglou']",39.0,0.7933425818630891,21
2061,spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,173.592,0.655,0.738,1.0,-6.235,1.0,0.254,0.108,0.0,0.11,0.314,99.4,4.0,Red Ruby Da Sleeze,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,"['hip pop', 'pop', 'queens hip hop', 'rap']",60.0,Red Ruby Da Sleeze,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,"['hip pop', 'pop', 'queens hip hop', 'rap']",60.0,0.8094942759215651,1
921,spotify:track:25r6MZ4Gtd76l43qnZI1DG,173.5658888888889,0.8,0.541,10.0,-5.05,0.0,0.0375,0.0252,0.0,0.146,0.194,135.99,4.0,Flocky Flocky (feat. Travis Scott),Don Toliver,4Gso3d4CscCijv0lmajZWs,['rap'],61.0,Flocky Flocky (feat. Travis Scott),Don Toliver,4Gso3d4CscCijv0lmajZWs,['rap'],61.0,0.9457909962667094,18
2013,spotify:track:4TIqzdAssasqx3DAe6cG9J,173.56,0.597,0.571,1.0,-6.205,0.0,0.293,0.492,0.0,0.093,0.165,106.196,3.0,Ramen & OJ,Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",65.0,Ramen & OJ,Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",65.0,0.7945140262213433,1
2484,spotify:track:5XpwulllkqoHEk0jpwvRlJ,173.533,0.653,0.583,0.0,-4.462,0.0,0.348,0.465,0.0,0.193,0.846,82.63,4.0,paybach,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",48.0,paybach,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",48.0,1.0,1
1117,spotify:track:2UICNcwQNzeuirpkWIaRuF,173.504,0.586,0.578,6.0,-7.988,1.0,0.275,0.135,0.0,0.414,0.601,139.509,4.0,Grey,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,"['rap', 'slap house']",58.0,Grey,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,"['rap', 'slap house']",58.0,0.7889557831171902,1
2166,spotify:track:4nNw167LUp6j2VvuJdbtv8,173.43402857142857,0.789,0.609,1.0,-5.969,1.0,0.174,0.0439,0.0,0.178,0.0816,136.001,4.0,Man of my Word,Lil Baby,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",57.0,Man of my Word,Lil Baby,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",57.0,1.0059920103214515,35
1476,spotify:track:3J8uSfhmDeIgWrzxUAd8rm,173.39669230769232,0.855,0.603,0.0,-5.488,1.0,0.284,0.0392,0.0,0.105,0.494,129.976,4.0,Water (Drowning Pt. 2) [feat. Kodak Black],A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,"['melodic rap', 'rap', 'trap']",42.0,Water (Drowning Pt. 2) [feat. Kodak Black],A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,"['melodic rap', 'rap', 'trap']",42.0,0.8386010103433895,39
2371,spotify:track:5GVVOC5mMEE13qGdieM4xX,173.35175,0.684,0.858,7.0,-3.272,0.0,0.177,0.441,0.0,0.536,0.227,100.668,4.0,20min,Burt Dogg,0cKu3cBC4a5HfufNsfVzlV,[],0.0,20min,Burt Dogg,0cKu3cBC4a5HfufNsfVzlV,[],0.0,0.6920367672009422,4
3112,spotify:track:6xgM4IEQxE2G2q46cAGkkG,173.35,0.624,0.554,6.0,-7.271,1.0,0.0445,0.0319,0.0,0.111,0.256,99.937,4.0,Messed Up,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['r&b', 'rap']",56.0,Messed Up,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['r&b', 'rap']",56.0,1.0,1
979,spotify:track:2BYGbGa1WP7gboqooXbc3E,173.206,0.719,0.892,7.0,-5.989,1.0,0.124,0.00658,0.0,0.05,0.673,109.969,4.0,Wilona's Workshop,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",44.0,Wilona's Workshop,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",44.0,0.9999942265612821,1
201,spotify:track:0TX485vuI9YgAjW67mIHtA,173.2,0.929,0.671,11.0,-6.171,0.0,0.39,0.00851,0.0,0.127,0.36,135.949,4.0,Pressure,King Von,6QtgPSJPSzcnn7dPZ4VINp,"['chicago rap', 'rap']",46.0,Pressure,King Von,6QtgPSJPSzcnn7dPZ4VINp,"['chicago rap', 'rap']",46.0,1.0,1
679,spotify:track:1YWE7cMqo4iVNdPTpH4Khj,173.186,0.711,0.686,5.0,-6.409,0.0,0.271,0.0355,0.0,0.124,0.536,146.971,4.0,712PM,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",53.0,712PM,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",53.0,0.9999942258945532,2
3009,spotify:track:6iZewhgNhJ3TW23kUAF2nD,173.061,0.807,0.678,6.0,-3.243,0.0,0.177,0.0345,0.0,0.0986,0.21,147.004,4.0,Live Off My Closet (feat. Future),Lil Baby,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",45.0,Live Off My Closet (feat. Future),Lil Baby,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",45.0,1.0,1
20,spotify:track:02WDt2eCNOU2mt0DF5w678,173.0422,0.677,0.558,8.0,-7.681,1.0,0.177,0.167,0.0,0.365,0.384,144.485,4.0,Heavy (with Lil Uzi Vert),Nigo,2rAnv6brcXaglLZBB4XXEn,[],43.0,Heavy (with Lil Uzi Vert),Nigo,2rAnv6brcXaglLZBB4XXEn,[],43.0,0.8633720176025067,30
2870,spotify:track:6OlvgAKJjNZbuyOh7dASoz,173.022,0.827,0.552,4.0,-7.571,0.0,0.274,0.0169,0.0,0.122,0.408,124.011,4.0,Sum 2 Prove,Lil Baby,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",43.0,Sum 2 Prove,Lil Baby,5f7VJjfbwm532GiveGC0ZK,"['atl hip hop', 'atl trap', 'rap', 'trap']",43.0,0.8408923017107309,1
668,spotify:track:1X5F8qFnvUe4sYmIqowEkB,172.976,0.807,0.774,10.0,-5.021,0.0,0.116,0.487,0.0,0.0893,0.279,100.005,4.0,Came A Long Way,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",43.0,Came A Long Way,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",43.0,0.9999942188845916,1
1920,spotify:track:4GKHIuAyQBWSvrVxoej52H,172.95278260869563,0.859,0.596,11.0,-7.021,1.0,0.329,0.0194,0.0,0.0489,0.479,140.064,4.0,Shotta Flow 6,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,"['memphis hip hop', 'rap']",58.0,Shotta Flow 6,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,"['memphis hip hop', 'rap']",58.0,0.9001019141947646,23
1859,spotify:track:49W1ZqawgaAwbIY3Hlrp0K,172.94585185185184,0.821,0.572,5.0,-6.192,0.0,0.166,0.00495,0.0,0.107,0.35,155.699,4.0,how you did that (feat. Kodak Black),Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",0.0,how you did that (feat. Kodak Black),Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",0.0,1.0791108079133687,27
2249,spotify:track:4xrpNY9y0FZnxVznSwM4cw,172.933,0.949,0.461,11.0,-9.024,1.0,0.234,0.041,2.39e-06,0.083,0.655,135.919,4.0,Say You Love Me,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['r&b', 'rap']",44.0,Say You Love Me,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['r&b', 'rap']",44.0,1.0,1
2667,spotify:track:5ydEtIZhMGpQy7UsmSmzJO,172.89,0.563,0.492,2.0,-7.798,0.0,0.266,0.373,0.0,0.0904,0.379,79.814,4.0,Think It's A Game (feat. Vory),Meek Mill,20sxb77xiYeusSH8cVdatc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",32.0,Think It's A Game (feat. Vory),Meek Mill,20sxb77xiYeusSH8cVdatc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",32.0,0.7787837837837838,1
2618,spotify:track:5rL3pBAs8eR8UCIpHfMwSm,172.886125,0.696,0.741,10.0,-6.174,0.0,0.118,0.353,0.0,0.361,0.652,102.175,4.0,Tempted,Yung Filly,3OEJ7D4RwbnNFuG9JczKEa,['london rap'],63.0,Tempted,Yung Filly,3OEJ7D4RwbnNFuG9JczKEa,['london rap'],63.0,0.9796968589383971,8
210,spotify:track:0UWLz61FiuLAEcpLebbvZB,172.82757142857145,0.787,0.937,4.0,-1.659,1.0,0.138,0.0108,0.00041,0.123,0.801,135.042,4.0,C'est dosé,Serge Beynaud,5ec33wcEQ79fGKDP3SK6D1,"['azontobeats', 'coupe-decale', 'maimouna', 'zouglou']",44.0,C'est dosé,Serge Beynaud,5ec33wcEQ79fGKDP3SK6D1,"['azontobeats', 'coupe-decale', 'maimouna', 'zouglou']",44.0,0.836261093588098,7
1368,spotify:track:32ny2YtiR7zKi7PBjiQ5Iy,172.79692,0.789,0.71,5.0,-6.165,0.0,0.0681,0.128,0.0,0.112,0.188,138.033,4.0,Real Talk,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",9.0,Real Talk,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",9.0,0.9432815647398559,25
