,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
746,2024-08-21T17:06:23Z,markbutler915,ios,141030,US,166.196.103.57,,Blue Green Red,Drake,100 GIGS,spotify:track:1HBv0BqHfm6sMsAUg5H3Yo,,,,fwdbtn,fwdbtn,True,True,False,1724259842,False,,,,,,,,,,,,,
747,2024-08-21T17:08:19Z,markbutler915,ios,116640,US,166.196.103.57,,F*cked A Fan,Veeze,F*cked A Fan,spotify:track:5VMivzA6e7YD4HrZZEpclj,,,,fwdbtn,fwdbtn,True,True,False,1724259983,False,0.853,0.646,11,-4.848,0,0.161,0.0436,0,0.146,0.238,141.009,117437,4
748,2024-08-21T17:08:20Z,markbutler915,ios,940,US,166.196.103.57,,TASTE,Lil Tecca,TASTE,spotify:track:1Pp4ViPEN3SkM4gBW7ZTfF,,,,fwdbtn,fwdbtn,True,True,False,1724260099,False,0.567,0.69,11,-6.12,0,0.0884,0.0517,0,0.683,0.217,124.22,170447,4
749,2024-08-21T17:10:43Z,markbutler915,ios,142650,US,166.196.103.57,,BACKSTREETS (FEAT. TEEZO TOUCHDOWN),Don Toliver,HARDSTONE PSYCHO,spotify:track:2AXyDKTC0kFvSiQPgje4ql,,,,fwdbtn,fwdbtn,True,True,False,1724260100,False,0.748,0.572,9,-5.343,1,0.0505,0.224,0,0.173,0.693,130.018,197667,4
750,2024-08-21T17:10:44Z,markbutler915,ios,1030,US,166.196.103.57,,BROTHER STONE (FEAT. KODAK BLACK),Don Toliver,HARDSTONE PSYCHO,spotify:track:093MlZS93ZKlHpGkmb3k3W,,,,fwdbtn,fwdbtn,True,True,False,1724260243,False,,,,,,,,,,,,,
751,2024-08-21T17:10:45Z,markbutler915,ios,820,US,166.196.103.57,,treesh,Gunna,One of Wun,spotify:track:50vVMueaWOYOfyQUQKdaFq,,,,fwdbtn,fwdbtn,True,True,False,1724260244,False,0.904,0.56,1,-7.198,0,0.0991,0.16,0.000325,0.108,0.412,130.006,132947,4
752,2024-08-21T17:10:47Z,markbutler915,ios,1630,US,166.196.103.57,,Long Way,Blxst,I'll Always Come Find You,spotify:track:6bQTdecTIAU8hMlbyUp2Xu,,,,fwdbtn,fwdbtn,True,True,False,1724260245,False,0.73,0.647,1,-5.796,0,0.332,0.367,3.41e-06,0.28,0.574,99.482,174275,4
753,2024-08-21T17:10:48Z,markbutler915,ios,1390,US,166.196.103.57,,Distractions,NxWorries,Why Lawd?,spotify:track:4k8AO5jk774WA6mg9YCxSG,,,,fwdbtn,fwdbtn,True,True,False,1724260247,False,0.631,0.426,1,-14.036,1,0.154,0.733,0.00416,0.159,0.634,87.978,109052,4
754,2024-08-21T17:10:50Z,markbutler915,ios,1410,US,166.196.103.57,,OUTTA CONTROL,DESTIN CONRAD,SUBMISSIVE,spotify:track:6pZmOVPbimu4qiEXCnleAT,,,,fwdbtn,fwdbtn,True,True,False,1724260248,False,0.804,0.724,8,-6.122,1,0.502,0.218,2.46e-06,0.113,0.891,160.086,205500,4
755,2024-08-21T17:10:51Z,markbutler915,ios,1130,US,166.196.103.57,,To The Moon,Blxst,I'll Always Come Find You,spotify:track:6dfCnnBrqYANJSU3tpG5pI,,,,fwdbtn,fwdbtn,True,True,False,1724260250,False,0.653,0.5,6,-9.81,0,0.241,0.474,1.66e-05,0.357,0.686,141.573,163695,4
756,2024-08-21T17:33:20Z,markbutler915,ios,185184,US,130.132.173.229,,Not Like Us,Kendrick Lamar,Not Like Us,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,,,,fwdbtn,fwdbtn,True,True,False,1724260251,False,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,274192,4
757,2024-08-21T17:33:21Z,markbutler915,ios,1590,US,130.132.173.229,,What You Need,Odeal,OVMBR: Roses,spotify:track:5cQmw2ggmqGN7IERoGJdZe,,,,fwdbtn,fwdbtn,True,True,False,1724261600,False,0.672,0.355,0,-10.554,0,0.0447,0.18,2.56e-06,0.106,0.403,89.958,250230,4
758,2024-08-21T17:37:35Z,markbutler915,ios,254548,US,166.196.103.57,,"2 HANDS 2 EYES 10 WHIPS/RENT DUE (feat. Lil Yachty, Camo!, Draft Day, KARRAHBOOO, Dc2trill)",Concrete Boys,It's Us Vol. 1,spotify:track:2Nm7tdsJZ0XdO9MRPliqXA,,,,fwdbtn,trackdone,True,False,False,1724261601,False,0.788,0.438,1,-7.585,1,0.341,0.0648,0,0.112,0.273,139.563,254548,4
759,2024-08-21T17:38:32Z,markbutler915,ios,11841,US,130.132.173.66,,Risk Taker,Blxst,I'll Always Come Find You,spotify:track:0gRgQfUVHFAvWSCfr1OYf3,,,,trackdone,fwdbtn,True,True,False,1724261850,False,0.803,0.68,11,-4.912,0,0.0902,0.125,0.00201,0.115,0.597,99.926,223190,4
760,2024-08-21T17:38:33Z,markbutler915,ios,970,US,130.132.173.66,,Girls In The Room - Lost Tapes 2020,Tory Lanez,Girls In The Room,spotify:track:0mDEjEjJdjtTHKSIBjxRrY,,,,fwdbtn,fwdbtn,True,True,False,1724261912,False,0.612,0.459,6,-9.455,1,0.394,0.0633,0,0.137,0.302,91.795,153220,4
761,2024-08-21T17:38:34Z,markbutler915,ios,1310,US,130.132.173.66,,on one tonight,Gunna,One of Wun,spotify:track:6EUcP55GlbmsmCzfL2vxtZ,,,,fwdbtn,fwdbtn,True,True,False,1724261913,False,0.887,0.727,4,-4.318,0,0.135,0.381,1.16e-06,0.213,0.932,130.035,90760,4
762,2024-08-21T17:38:36Z,markbutler915,ios,1430,US,130.132.173.66,,Cinderella,Future,WE DON'T TRUST YOU,spotify:track:0hKtu53OlIFXVuYkZwcn3o,,,,fwdbtn,fwdbtn,True,True,False,1724261914,False,,,,,,,,,,,,,
763,2024-08-21T17:39:46Z,markbutler915,ios,69700,US,166.196.103.57,,NEVER LAST,Lil Tecca,Number 2 / Never Last,spotify:track:54KWlvEf7t2MJktwweWU23,,,,fwdbtn,fwdbtn,True,True,False,1724261916,False,0.671,0.676,3,-6.252,0,0.047,0.0178,0,0.133,0.381,127.039,141732,4
764,2024-08-21T18:02:18Z,markbutler915,ios,1132210,US,130.132.173.66,,Cruisin' (feat. Yeat),Childish Gambino,Bando Stone and The New World,spotify:track:1CJO1NdPdtnkJBrEx6As65,,,,fwdbtn,fwdbtn,True,True,False,1724261986,False,,,,,,,,,,,,,
765,2024-08-21T18:02:22Z,markbutler915,ios,3660,US,130.132.173.66,,Petit génie,Jungeli,Petit génie,spotify:track:1eldTykrnkEBLX41bk5eMw,,,,fwdbtn,fwdbtn,True,True,False,1724263338,False,0.793,0.583,1,-5.973,0,0.247,0.106,1.07e-05,0.253,0.97,126.036,217260,4
766,2024-08-21T18:02:26Z,markbutler915,ios,3250,US,130.132.173.66,,Steps Beach,Childish Gambino,Bando Stone and The New World,spotify:track:4lovbNtAeIxtXWy9bwEsQk,,,,fwdbtn,fwdbtn,True,True,False,1724263342,False,0.648,0.397,11,-10.437,0,0.0586,0.622,6.18e-06,0.476,0.362,99.644,228897,4
767,2024-08-21T18:02:27Z,markbutler915,ios,1500,US,130.132.173.66,,Showa,Kizz Daniel,TZA,spotify:track:4WYbYaibpIWj1FLbMUH2Yb,,,,fwdbtn,fwdbtn,True,True,False,1724263346,False,,,,,,,,,,,,,
768,2024-08-21T18:07:25Z,markbutler915,ios,220889,US,130.132.173.66,,F o r C e r t a i n,PARTYNEXTDOOR,PARTYNEXTDOOR 4 (P4),spotify:track:54N8YQb53fKmVCNmbwoSVi,,,,fwdbtn,trackdone,True,False,False,1724263347,False,0.687,0.517,8,-9.109,0,0.0705,0.544,0.00596,0.0992,0.862,93.071,219949,4
769,2024-08-21T18:08:03Z,markbutler915,ios,41120,US,130.132.173.66,,Hate Me,Lil Yachty,Hate Me,spotify:track:0QpiyJbgWUjyAQNqjIA5tO,,,,trackdone,fwdbtn,True,True,False,1724263640,False,0.638,0.625,8,-6.909,1,0.117,0.000976,0.732,0.157,0.105,140.047,161259,4
770,2024-08-21T18:11:25Z,markbutler915,ios,203571,US,130.132.173.66,,Tshwala Bam (feat. S.N.E),TitoM,Tshwala Bam (feat. S.N.E),spotify:track:6cyXHTix4NQ069gKJEYv41,,,,fwdbtn,trackdone,True,False,False,1724263683,False,0.813,0.552,4,-12.066,0,0.0426,0.0639,0.00667,0.0951,0.517,112.022,202560,4
771,2024-08-21T18:14:31Z,markbutler915,ios,190826,US,166.196.103.57,,Paper Route,Blxst,I'll Always Come Find You,spotify:track:36DGvM1cGXimKtQ3rSi03a,,,,trackdone,trackdone,True,False,False,1724263880,False,0.703,0.567,0,-6.164,1,0.272,0.126,0,0.528,0.21,84.17,190827,4
772,2024-08-21T18:15:27Z,markbutler915,ios,58962,US,166.196.103.57,,YAYO,Rema,HEIS,spotify:track:3sKBph3ElueH1dVLmkHWZZ,,,,trackdone,fwdbtn,True,True,False,1724264066,False,0.732,0.747,10,-4.58,1,0.0424,0.0206,0,0.15,0.506,117.993,150761,4
773,2024-08-21T18:15:30Z,markbutler915,ios,3490,US,166.196.103.57,,Stealth Mode (feat. Bas),J. Cole,Might Delete Later,spotify:track:3zyjnHtoi8AtiGgZFnJP7O,,,,fwdbtn,fwdbtn,True,True,False,1724264127,False,0.748,0.496,8,-8.602,1,0.144,0.657,0,0.222,0.525,142.009,135213,4
774,2024-08-21T18:16:26Z,markbutler915,ios,55750,US,166.196.103.57,,Take You On,Reno Basquiat,Late Nights on Glenwood,spotify:track:06PYSmAVk2Ni2nDn7p1qi7,,,,fwdbtn,fwdbtn,True,True,False,1724264130,False,0.465,0.499,3,-10.636,0,0.156,0.457,0,0.088,0.363,95.334,171468,3
775,2024-08-21T18:16:29Z,markbutler915,ios,3050,US,166.196.103.57,,S t u c k I n M y W a y s,PARTYNEXTDOOR,PARTYNEXTDOOR 4 (P4),spotify:track:1S6d4cV78ODCv3IRtl07us,,,,fwdbtn,fwdbtn,True,True,False,1724264186,False,0.43,0.314,8,-13.145,1,0.078,0.644,0.147,0.154,0.162,157.46,179971,5
776,2024-08-21T18:16:31Z,markbutler915,ios,2440,US,166.196.103.57,,Water,Odeal,Thoughts I Never Said,spotify:track:33LzALMkQ2EmCnCoKS8K6w,,,,fwdbtn,fwdbtn,True,True,False,1724264189,False,0.446,0.321,3,-13.058,0,0.0538,0.664,0.000387,0.154,0.35,79.589,141000,4
777,2024-08-21T18:16:32Z,markbutler915,ios,830,US,166.196.103.57,,WTFYM,Future,WE DON'T TRUST YOU,spotify:track:1xwvjqcwflD2NEqRCNcCo2,,,,fwdbtn,fwdbtn,True,True,False,1724264191,False,0.81,0.587,5,-6.336,0,0.287,0.373,0,0.116,0.628,147.925,292600,4
778,2024-08-22T01:01:22Z,markbutler915,ios,62680,US,130.132.173.66,,LA REID (feat. Lil Yachty),Concrete Boys,It's Us Vol. 1,spotify:track:7plYyW1TgYRJa2fNUJuhlN,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1724264192,False,0.451,0.578,1,-7.951,1,0.0499,0.075,0,0.303,0.0609,146.336,132416,4
779,2024-08-22T01:02:48Z,markbutler915,ios,57074,US,130.132.173.66,,LA REID (feat. Lil Yachty),Concrete Boys,It's Us Vol. 1,spotify:track:7plYyW1TgYRJa2fNUJuhlN,,,,appload,endplay,True,True,False,1724288483,False,0.451,0.578,1,-7.951,1,0.0499,0.075,0,0.303,0.0609,146.336,132416,4
780,2024-08-22T01:05:03Z,markbutler915,ios,135959,US,130.132.173.66,,On Me,Lil Baby,On Me,spotify:track:4Iedi94TIaB2GGb1nMB68v,,,,playbtn,trackdone,False,False,False,1724288568,False,0.856,0.564,6,-6.295,0,0.392,0.00327,0,0.134,0.483,77.972,135960,4
781,2024-08-22T01:08:30Z,markbutler915,ios,210624,US,130.132.173.66,,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,For All The Dogs,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,,,,trackdone,fwdbtn,True,True,False,1724288698,False,0.636,0.729,2,-4.495,1,0.055,0.0458,0,0.384,0.141,146.009,319192,4
782,2024-08-22T01:08:32Z,markbutler915,ios,1486,US,130.132.173.66,,Private Landing (feat. Justin Bieber & Future),Don Toliver,Love Sick,spotify:track:52NGJPcLUzQq5w7uv4e5gf,,,,fwdbtn,fwdbtn,True,True,False,1724288910,False,0.858,0.641,1,-4.31,0,0.0954,0.111,2.12e-05,0.109,0.445,136.991,238253,4
783,2024-08-22T01:08:34Z,markbutler915,ios,2205,US,130.132.173.66,,MIDDLE CHILD,J. Cole,MIDDLE CHILD,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,,,,fwdbtn,fwdbtn,True,True,False,1724288912,False,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,213594,4
784,2024-08-22T01:10:57Z,markbutler915,ios,137151,US,130.132.173.66,,Jumbotron Shit Poppin,Drake,Her Loss,spotify:track:2ZlABhxMMa43COmZ97kKsJ,,,,fwdbtn,trackdone,True,False,False,1724288914,False,0.794,0.569,6,-6.424,0,0.275,0.227,0,0.235,0.311,99.031,137151,4
785,2024-08-22T01:11:54Z,markbutler915,ios,60924,US,130.132.173.66,,Daylight,Drake,For All The Dogs,spotify:track:4ZT0wGKwlJRjpMUuwZVy3p,,,,trackdone,endplay,True,True,False,1724289052,False,0.566,0.564,10,-7.88,0,0.277,0.0149,0,0.104,0.0667,139.92,164143,4
786,2024-08-22T01:11:57Z,markbutler915,ios,2298,US,130.132.173.66,,I'M DAT N****,Future,I NEVER LIKED YOU,spotify:track:0AAVJIN4plafvmNKqRCltG,,,,playbtn,fwdbtn,True,True,False,1724289114,False,0.911,0.573,2,-5.573,1,0.163,0.0112,5.83e-05,0.131,0.145,144.026,271840,4
787,2024-08-22T01:11:58Z,markbutler915,ios,696,US,130.132.173.66,,P power (feat. Drake),Gunna,DS4EVER,spotify:track:0lEjxUUlKqjqXrVlIHFduD,,,,fwdbtn,fwdbtn,True,True,False,1724289117,False,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,193347,4
788,2024-08-22T01:11:58Z,markbutler915,ios,766,US,130.132.173.66,,WAIT FOR U (feat. Drake & Tems),Future,I NEVER LIKED YOU,spotify:track:59nOXPmaKlBfGMDeOVGrIK,,,,fwdbtn,fwdbtn,True,True,False,1724289118,False,0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4
789,2024-08-22T01:11:59Z,markbutler915,ios,1021,US,130.132.173.66,,Freestyle,Lil Baby,Too Hard,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,,,,fwdbtn,fwdbtn,True,True,False,1724289118,False,0.877,0.516,2,-5.426,0,0.0706,0.215,0,0.143,0.255,119.996,162053,4
790,2024-08-22T01:12:01Z,markbutler915,ios,1184,US,130.132.173.66,,Pain 1993 (with Playboi Carti),Drake,Dark Lane Demo Tapes,spotify:track:6Kj17Afjo1OKJYpf5VzCeo,,,,fwdbtn,fwdbtn,True,True,False,1724289119,False,0.825,0.373,5,-5.532,0,0.108,0.163,0,0.368,0.12,77.271,149078,4
791,2024-08-22T01:12:02Z,markbutler915,ios,952,US,130.132.173.66,,GOMD,Veeze,Ganger,spotify:track:1wabjSijwiHbAKhCiDlLEu,,,,fwdbtn,fwdbtn,True,True,False,1724289121,False,0.709,0.63,11,-6.011,1,0.318,0.0647,0,0.0748,0.503,146.086,171864,4
792,2024-08-22T01:12:03Z,markbutler915,ios,1184,US,130.132.173.66,,Wants and Needs (feat. Lil Baby),Drake,Scary Hours 2,spotify:track:65OVbaJR5O1RmwOQx0875b,,,,fwdbtn,fwdbtn,True,True,False,1724289122,False,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956,4
793,2024-08-22T01:12:12Z,markbutler915,ios,9659,US,130.132.173.66,,Pussy & Millions (feat. Travis Scott),Drake,Her Loss,spotify:track:2KLwPaRDOB87XOYAT2fgxh,,,,fwdbtn,endplay,True,True,False,1724289123,False,0.747,0.618,4,-6.685,0,0.111,0.061,0,0.377,0.377,122.09,242027,4
794,2024-08-22T01:16:24Z,markbutler915,ios,252262,US,130.132.173.66,,family ties (with Kendrick Lamar),Baby Keem,The Melodic Blue,spotify:track:3QFInJAm9eyaho5vBzxInN,,,,playbtn,trackdone,False,False,False,1724289132,False,0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,252262,4
795,2024-08-22T01:19:23Z,markbutler915,ios,183440,US,130.132.173.66,,I'm Still Standing,Elton John,Too Low For Zero,spotify:track:1jDJFeK9x3OZboIAHsY9k2,,,,trackdone,trackdone,True,False,False,1724289379,False,0.505,0.904,6,-6.863,1,0.179,0.355,0.118,0.14,0.773,176.811,183440,4
796,2024-08-22T01:23:20Z,markbutler915,ios,242373,US,130.132.173.66,,Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,spotify:track:1mea3bSkSGXuIRvnydlB5b,,,,trackdone,trackdone,True,False,False,1724289558,False,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
797,2024-08-22T01:25:27Z,markbutler915,ios,132023,US,130.132.173.66,,Broke In A Minute,Tory Lanez,The New Toronto 3,spotify:track:4xqIYGwwZTEem9U8A42SPF,,,,trackdone,trackdone,True,False,False,1724289795,False,0.929,0.7,0,-5.596,0,0.0903,0.141,0,0.349,0.802,120.009,132024,4
798,2024-08-22T01:28:53Z,markbutler915,ios,209453,US,130.132.173.66,,From Time,Drake,Nothing Was The Same,spotify:track:5eCRkTcecpAXVWtS11GP5C,,,,trackdone,fwdbtn,True,True,False,1724289922,False,0.738,0.491,1,-9.726,0,0.413,0.626,0,0.126,0.448,94.378,322160,4
799,2024-08-22T01:28:55Z,markbutler915,ios,1695,US,130.132.173.66,,You Broke My Heart,Drake,For All The Dogs Scary Hours Edition,spotify:track:5Se32hEA9raeboZerywxka,,,,fwdbtn,fwdbtn,True,True,False,1724290133,False,0.465,0.7,10,-5.163,0,0.0893,0.203,0,0.299,0.276,120.854,230709,4
800,2024-08-22T01:28:56Z,markbutler915,ios,905,US,130.132.173.66,,Break from Toronto,PARTYNEXTDOOR,PARTYNEXTDOOR,spotify:track:5fEB6ZmVkg63GZg9qO86jh,,,,fwdbtn,fwdbtn,True,True,False,1724290135,False,0.595,0.678,9,-5.18,1,0.0335,0.0199,0.00389,0.418,0.259,117.067,99213,4
801,2024-08-22T01:28:57Z,markbutler915,ios,1207,US,130.132.173.66,,Over My Dead Body,Drake,Take Care,spotify:track:2Gnsof1hvZzjE1xdLRpjtf,,,,fwdbtn,fwdbtn,True,True,False,1724290136,False,0.489,0.57,1,-10.291,1,0.306,0.759,2.1e-06,0.179,0.584,185.516,272573,4
802,2024-08-22T01:28:58Z,markbutler915,ios,789,US,130.132.173.66,,Hours In Silence,Drake,Her Loss,spotify:track:0sSRLXxknVTQDStgU1NqpY,,,,fwdbtn,fwdbtn,True,True,False,1724290137,False,0.476,0.406,6,-11.144,0,0.0758,0.24,0,0.141,0.12,136.947,399154,4
803,2024-08-22T01:31:03Z,markbutler915,ios,126168,US,130.132.173.66,,Drip or Drown,Gunna,Drip or Drown,spotify:track:6ZthdsKjWtiCxnxbhs74vF,,,,fwdbtn,trackdone,True,False,False,1724290138,False,0.952,0.478,5,-8.52,0,0.361,0.774,0,0.112,0.568,118.008,126168,4
804,2024-08-22T01:31:10Z,markbutler915,ios,10298,US,130.132.173.66,,Shot For Me,Drake,Take Care,spotify:track:6Z01gUquJsjJC67uNWm6P0,,,,trackdone,fwdbtn,True,True,False,1724290258,False,0.566,0.465,2,-11.714,1,0.235,0.0555,0,0.567,0.177,143.015,224720,4
805,2024-08-22T01:31:11Z,markbutler915,ios,1509,US,130.132.173.66,,Do Not Disturb,Drake,More Life,spotify:track:2KvHC9z14GSl4YpkNMX384,,,,fwdbtn,fwdbtn,True,True,False,1724290270,False,0.618,0.693,7,-5.943,0,0.45,0.246,0,0.112,0.454,170.982,283551,4
806,2024-08-22T01:35:14Z,markbutler915,ios,243836,US,130.132.173.66,,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:6gBFPUFcJLzWGx4lenP6h2,,,,fwdbtn,trackdone,True,False,False,1724290271,False,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837,4
807,2024-08-22T01:35:18Z,markbutler915,ios,7592,US,130.132.173.66,,Time Flies,Drake,Dark Lane Demo Tapes,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,,,,trackdone,fwdbtn,True,True,False,1724290509,False,0.864,0.477,10,-5.786,1,0.224,0.201,0,0.182,0.5,86.46,192932,4
808,2024-08-22T01:35:20Z,markbutler915,ios,1927,US,130.132.173.66,,All Me,Drake,Nothing Was The Same,spotify:track:7y911sqgHGHcyU4ivapjwi,,,,fwdbtn,fwdbtn,True,True,False,1724290518,False,0.67,0.515,1,-6.977,1,0.397,0.0705,0,0.25,0.422,122.006,270867,4
809,2024-08-22T01:38:21Z,markbutler915,ios,182706,US,130.132.173.66,,XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,spotify:track:7GX5flRQZVHRAGd6B4TmDO,,,,fwdbtn,trackdone,True,False,False,1724290520,False,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707,4
810,2024-08-22T01:38:34Z,markbutler915,ios,16059,US,130.132.173.66,,In My Feelings,Drake,Scorpion,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,,,,trackdone,fwdbtn,True,True,False,1724290697,False,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
811,2024-08-22T01:41:02Z,markbutler915,ios,149106,US,130.132.173.66,,200 FOR LUNCH,Gunna,WUNNA,spotify:track:6SpBKyfn9BnvnoQbUGPlYM,,,,fwdbtn,trackdone,True,False,False,1724290714,False,0.745,0.662,0,-8.924,1,0.248,0.277,0,0.425,0.787,127.915,149107,4
812,2024-08-22T01:43:50Z,markbutler915,ios,172800,US,130.132.173.66,,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,,,,trackdone,trackdone,True,False,False,1724290857,False,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,4
813,2024-08-22T01:44:20Z,markbutler915,ios,33945,US,130.132.173.66,,Fancy,Drake,Thank Me Later,spotify:track:3fpTMuD1u3gJlVI4FadVHs,,,,trackdone,fwdbtn,True,True,False,1724291025,False,0.53,0.884,0,-5.581,0,0.457,0.332,1.98e-06,0.355,0.28,87.194,319387,4
814,2024-08-22T15:45:15Z,markbutler915,ios,116099,US,130.132.173.66,,Not You Too (feat. Chris Brown),Drake,Dark Lane Demo Tapes,spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1724291060,False,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,269680,4
815,2024-08-22T16:40:08Z,markbutler915,ios,25590,US,130.132.173.66,,Not You Too (feat. Chris Brown),Drake,Dark Lane Demo Tapes,spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,,,,appload,endplay,True,True,False,1724344781,False,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,269680,4
816,2024-08-22T16:44:15Z,markbutler915,ios,246830,US,130.132.173.66,,B.A.S. (feat. Kyle Richh),Megan Thee Stallion,MEGAN,spotify:track:3pR7ZToCrzeNkfEf6n2rVR,,,,clickrow,endplay,True,True,False,1724344808,False,0.71,0.761,7,-3.424,1,0.236,0.0473,0,0.11,0.504,150.016,206461,4
817,2024-08-22T16:44:16Z,markbutler915,ios,1000,US,130.132.173.66,,SHAKE,Franglish,SHAKE,spotify:track:5i0rsI0ih8V4pgY6J3MsHT,,,,clickrow,endplay,True,True,False,1724345055,False,0.675,0.532,2,-5.77,1,0.116,0.421,0,0.338,0.413,156.187,171282,4
818,2024-08-22T16:57:28Z,markbutler915,ios,227456,US,130.132.173.66,,Giannis,Hurricane Wisdom,Giannis,spotify:track:5oVn6GZuuMDlsBqWl1FzNi,,,,clickrow,trackdone,True,False,False,1724345056,False,0.748,0.499,1,-12.267,0,0.191,0.119,0,0.0818,0.665,155.068,121548,4
819,2024-08-22T16:58:52Z,markbutler915,ios,87981,US,130.132.173.66,,NUMBER 2,Lil Tecca,Number 2 / Never Last,spotify:track:0g3WQjlhCk9gcIVow4DigI,,,,trackdone,fwdbtn,True,True,False,1724345843,False,0.641,0.636,1,-4.75,1,0.034,0.05,0,0.113,0.138,125.053,137904,4
820,2024-08-22T16:59:13Z,markbutler915,ios,20970,US,130.132.173.66,,"time reveals, be careful what you wish for",Gunna,One of Wun,spotify:track:5jgE3dG7dXhkr4HNMa1gey,,,,fwdbtn,fwdbtn,True,True,False,1724345932,False,0.46,0.382,2,-10.835,1,0.371,0.677,3.14e-05,0.0965,0.163,174.065,395187,4
821,2024-08-22T16:59:16Z,markbutler915,ios,3130,US,130.132.173.66,,"NOT DA 2 (feat. Lil Yachty, KARRAHBOOO)",Concrete Boys,It's Us Vol. 1,spotify:track:366rIgqRF6XuO9ocfQLHe5,,,,fwdbtn,fwdbtn,True,True,False,1724345953,False,0.588,0.536,1,-8.007,1,0.307,0.0556,1.64e-06,0.284,0.0967,128.511,132013,4
822,2024-08-22T16:59:36Z,markbutler915,ios,19520,US,130.132.173.66,,Beat It,Future,WE STILL DON'T TRUST YOU,spotify:track:7lsepdNR69a3PS9pWMNICd,,,,fwdbtn,fwdbtn,True,True,False,1724345956,False,0.464,0.524,4,-7.466,0,0.317,0.515,0.000534,0.176,0.22,78.426,218213,4
823,2024-08-22T17:01:27Z,markbutler915,ios,111690,US,130.132.173.66,,Style Rare (with Gunna),Offset,Style Rare (with Gunna),spotify:track:16k6Mkih2WIccEjhtRmMni,,,,fwdbtn,fwdbtn,True,True,False,1724345976,False,0.803,0.83,5,-6.452,0,0.265,0.0391,0,0.113,0.437,128.982,208800,4
824,2024-08-22T17:01:29Z,markbutler915,ios,1480,US,130.132.173.66,,One Bad Decision (feat. Ella Mai & Roddy Ricch),Mustard,One Bad Decision (feat. Ella Mai & Roddy Ricch),spotify:track:1hMQH0ZPAgfyRWRhpQYtEW,,,,fwdbtn,fwdbtn,True,True,False,1724346087,False,0.431,0.488,7,-7.651,0,0.184,0.055,0,0.139,0.101,93.073,226479,4
825,2024-08-22T17:01:30Z,markbutler915,ios,1080,US,130.132.173.66,,Gaslight 101,Odeal,Gaslight 101,spotify:track:5vTNC4ONe5kc1rlGbjOEZs,,,,fwdbtn,fwdbtn,True,True,False,1724346089,False,0.561,0.377,2,-7.456,0,0.0305,0.884,0,0.349,0.445,83.701,179036,4
826,2024-08-22T17:01:31Z,markbutler915,ios,1070,US,130.132.173.66,,Ice Attack,Future,WE DON'T TRUST YOU,spotify:track:70ToiXlzl8N1EgfC07ZcZE,,,,fwdbtn,fwdbtn,True,True,False,1724346090,False,0.555,0.528,11,-6.368,0,0.356,0.0373,0,0.16,0.456,149.723,199253,4
827,2024-08-22T17:03:52Z,markbutler915,ios,142172,US,130.132.173.66,,TiFFANY,IDK,TiFFANY,spotify:track:5VKFxeCNXVoJbFUUlfmVx9,,,,fwdbtn,trackdone,True,False,False,1724346091,False,0.752,0.593,3,-6.585,0,0.0874,0.145,0,0.122,0.254,134.984,142172,4
